@relation abalone-17_vs_7-8-9-10
@attribute Sex {M, F, I}
@attribute Length real [0.075, 0.815]
@attribute Diameter real [0.055, 0.65]
@attribute Height real [0.0, 1.13]
@attribute Whole_weight real [0.002, 2.8255]
@attribute Shucked_weight real [0.001, 1.488]
@attribute Viscera_weight real [5.0E-4, 0.76]
@attribute Shell_weight real [0.0015, 1.005]
@attribute Class {positive, negative}
@inputs Sex, Length, Diameter, Height, Whole_weight, Shucked_weight, Viscera_weight, Shell_weight
@outputs Class
@data
I, 0.54, 0.415, 0.135, 0.709, 0.3195, 0.174, 0.185, negative
F, 0.615, 0.495, 0.155, 1.0805, 0.52, 0.19, 0.32, negative
M, 0.48, 0.375, 0.145, 0.777, 0.216, 0.13, 0.17, negative
M, 0.66, 0.535, 0.19, 1.5905, 0.6425, 0.297, 0.5175, negative
I, 0.385, 0.29, 0.09, 0.2615, 0.111, 0.0595, 0.0745, negative
I, 0.53, 0.415, 0.13, 0.694, 0.3905, 0.111, 0.167, negative
F, 0.605, 0.455, 0.145, 0.862, 0.334, 0.1985, 0.3, negative
F, 0.625, 0.49, 0.155, 1.115, 0.484, 0.277, 0.3095, negative
M, 0.64, 0.485, 0.16, 1.006, 0.456, 0.2245, 0.2835, negative
F, 0.585, 0.45, 0.145, 0.9835, 0.4845, 0.242, 0.22, negative
F, 0.57, 0.45, 0.15, 0.9645, 0.531, 0.189, 0.209, negative
M, 0.485, 0.36, 0.13, 0.5415, 0.2595, 0.096, 0.16, negative
F, 0.53, 0.41, 0.13, 0.6965, 0.302, 0.1935, 0.2, negative
F, 0.5, 0.4, 0.125, 0.6675, 0.261, 0.1315, 0.22, negative
F, 0.565, 0.445, 0.155, 0.826, 0.341, 0.2055, 0.2475, negative
I, 0.425, 0.38, 0.105, 0.3265, 0.1285, 0.0785, 0.1, negative
F, 0.535, 0.435, 0.16, 0.8105, 0.3155, 0.1795, 0.24, negative
M, 0.545, 0.425, 0.135, 0.8445, 0.373, 0.21, 0.235, negative
F, 0.515, 0.415, 0.14, 0.6935, 0.3115, 0.152, 0.2, negative
I, 0.36, 0.275, 0.11, 0.2335, 0.095, 0.0525, 0.085, negative
I, 0.395, 0.295, 0.1, 0.2715, 0.134, 0.0325, 0.085, negative
F, 0.515, 0.405, 0.12, 0.646, 0.2895, 0.1405, 0.177, negative
F, 0.545, 0.415, 0.16, 0.7715, 0.272, 0.1455, 0.2765, negative
I, 0.47, 0.37, 0.14, 0.4985, 0.2095, 0.1225, 0.145, negative
F, 0.375, 0.29, 0.115, 0.2705, 0.093, 0.066, 0.0885, negative
M, 0.35, 0.255, 0.065, 0.179, 0.0705, 0.0385, 0.06, negative
F, 0.585, 0.435, 0.175, 0.982, 0.4055, 0.2495, 0.27, negative
I, 0.52, 0.425, 0.17, 0.6805, 0.28, 0.174, 0.195, negative
M, 0.34, 0.265, 0.085, 0.1835, 0.077, 0.046, 0.065, negative
F, 0.415, 0.34, 0.13, 0.3675, 0.146, 0.0885, 0.12, negative
M, 0.51, 0.39, 0.125, 0.6565, 0.262, 0.1835, 0.175, negative
F, 0.57, 0.465, 0.16, 0.8935, 0.3145, 0.2575, 0.263, negative
F, 0.44, 0.34, 0.13, 0.4195, 0.153, 0.1155, 0.13, negative
F, 0.6, 0.475, 0.155, 1.21, 0.653, 0.1695, 0.3205, negative
F, 0.645, 0.5, 0.155, 1.2205, 0.6145, 0.236, 0.3185, negative
M, 0.69, 0.505, 0.2, 1.872, 0.893, 0.4015, 0.48, negative
I, 0.575, 0.435, 0.13, 0.805, 0.3155, 0.2155, 0.245, negative
M, 0.615, 0.46, 0.17, 1.0565, 0.4815, 0.272, 0.27, negative
F, 0.645, 0.48, 0.17, 1.1345, 0.528, 0.254, 0.305, negative
I, 0.55, 0.435, 0.14, 0.7535, 0.3285, 0.1555, 0.2325, negative
F, 0.56, 0.445, 0.155, 1.224, 0.5565, 0.3225, 0.2695, negative
I, 0.585, 0.475, 0.16, 1.0505, 0.48, 0.234, 0.285, negative
F, 0.595, 0.465, 0.15, 0.98, 0.4115, 0.196, 0.2255, negative
M, 0.615, 0.47, 0.165, 1.128, 0.4465, 0.2195, 0.34, negative
F, 0.615, 0.475, 0.155, 1.115, 0.484, 0.2115, 0.355, negative
M, 0.635, 0.49, 0.16, 1.101, 0.534, 0.1865, 0.3455, negative
M, 0.635, 0.475, 0.17, 1.1935, 0.5205, 0.2695, 0.3665, negative
F, 0.655, 0.52, 0.19, 1.4545, 0.6, 0.3865, 0.383, negative
F, 0.66, 0.515, 0.17, 1.337, 0.615, 0.3125, 0.3575, negative
F, 0.67, 0.505, 0.175, 1.0145, 0.4375, 0.271, 0.3745, negative
F, 0.63, 0.5, 0.175, 1.1105, 0.467, 0.268, 0.329, negative
I, 0.455, 0.36, 0.115, 0.457, 0.2085, 0.0855, 0.147, negative
M, 0.54, 0.455, 0.14, 0.972, 0.419, 0.255, 0.269, negative
M, 0.55, 0.435, 0.14, 0.7625, 0.327, 0.1685, 0.259, negative
M, 0.565, 0.43, 0.15, 0.831, 0.4245, 0.1735, 0.219, negative
I, 0.575, 0.425, 0.135, 0.7965, 0.364, 0.196, 0.239, negative
F, 0.575, 0.47, 0.155, 1.116, 0.509, 0.238, 0.34, negative
M, 0.575, 0.47, 0.185, 0.985, 0.3745, 0.2175, 0.355, negative
M, 0.58, 0.43, 0.13, 0.798, 0.365, 0.173, 0.2285, negative
F, 0.585, 0.445, 0.14, 0.913, 0.4305, 0.2205, 0.253, negative
M, 0.59, 0.49, 0.165, 1.207, 0.559, 0.235, 0.309, negative
M, 0.625, 0.475, 0.16, 1.0845, 0.5005, 0.2355, 0.3105, negative
M, 0.66, 0.53, 0.195, 1.5505, 0.6505, 0.3295, 0.495, negative
F, 0.675, 0.51, 0.195, 1.382, 0.6045, 0.3175, 0.3965, negative
M, 0.575, 0.44, 0.185, 1.025, 0.5075, 0.2245, 0.2485, negative
F, 0.58, 0.43, 0.17, 1.48, 0.6535, 0.324, 0.4155, negative
M, 0.62, 0.47, 0.145, 1.0865, 0.511, 0.2715, 0.2565, negative
M, 0.655, 0.545, 0.19, 1.4245, 0.6325, 0.333, 0.378, negative
I, 0.545, 0.425, 0.14, 0.8145, 0.305, 0.231, 0.244, negative
I, 0.64, 0.49, 0.135, 1.1, 0.488, 0.2505, 0.2925, negative
I, 0.65, 0.52, 0.15, 1.238, 0.5495, 0.296, 0.3305, negative
I, 0.47, 0.375, 0.105, 0.441, 0.167, 0.0865, 0.145, negative
F, 0.665, 0.525, 0.21, 1.644, 0.818, 0.3395, 0.4275, negative
I, 0.37, 0.29, 0.1, 0.25, 0.1025, 0.0505, 0.085, negative
M, 0.47, 0.37, 0.105, 0.4665, 0.2025, 0.1015, 0.155, negative
M, 0.595, 0.465, 0.125, 0.799, 0.3245, 0.2, 0.23, negative
F, 0.455, 0.35, 0.14, 0.5725, 0.1965, 0.1325, 0.175, negative
M, 0.465, 0.36, 0.13, 0.5265, 0.2105, 0.1185, 0.165, negative
I, 0.515, 0.375, 0.14, 0.6505, 0.2495, 0.141, 0.2215, negative
F, 0.465, 0.36, 0.12, 0.4765, 0.192, 0.1125, 0.16, negative
F, 0.41, 0.315, 0.11, 0.321, 0.1255, 0.0655, 0.095, negative
M, 0.595, 0.49, 0.185, 1.185, 0.482, 0.2015, 0.361, negative
M, 0.6, 0.49, 0.21, 1.9875, 1.005, 0.419, 0.491, negative
F, 0.525, 0.415, 0.15, 0.7055, 0.329, 0.147, 0.199, negative
I, 0.55, 0.425, 0.145, 0.89, 0.4325, 0.171, 0.236, negative
M, 0.58, 0.44, 0.175, 1.2255, 0.5405, 0.2705, 0.3265, negative
M, 0.6, 0.45, 0.16, 1.142, 0.539, 0.225, 0.307, negative
M, 0.53, 0.405, 0.15, 0.8315, 0.352, 0.187, 0.2525, negative
I, 0.54, 0.415, 0.11, 0.619, 0.2755, 0.15, 0.1765, negative
M, 0.615, 0.455, 0.15, 0.9335, 0.382, 0.247, 0.2615, negative
F, 0.615, 0.495, 0.165, 1.198, 0.5415, 0.2865, 0.3185, negative
M, 0.625, 0.515, 0.165, 1.217, 0.667, 0.2065, 0.3115, negative
F, 0.625, 0.49, 0.145, 0.92, 0.437, 0.1735, 0.28, negative
M, 0.625, 0.49, 0.12, 0.8765, 0.456, 0.18, 0.233, negative
F, 0.63, 0.48, 0.165, 1.2615, 0.5505, 0.277, 0.3885, negative
F, 0.665, 0.51, 0.175, 1.3805, 0.675, 0.2985, 0.325, negative
F, 0.655, 0.505, 0.175, 1.2905, 0.6205, 0.2965, 0.326, negative
M, 0.575, 0.445, 0.14, 0.737, 0.325, 0.1405, 0.237, negative
M, 0.63, 0.495, 0.18, 1.31, 0.495, 0.295, 0.4695, negative
M, 0.495, 0.38, 0.12, 0.474, 0.197, 0.1065, 0.1545, negative
M, 0.58, 0.43, 0.125, 0.9115, 0.446, 0.2075, 0.121, negative
M, 0.585, 0.46, 0.15, 1.206, 0.581, 0.216, 0.323, negative
F, 0.63, 0.49, 0.17, 1.2155, 0.4625, 0.2045, 0.3105, negative
F, 0.685, 0.53, 0.17, 1.5105, 0.7385, 0.3525, 0.3725, negative
I, 0.41, 0.3, 0.115, 0.2595, 0.097, 0.0515, 0.08, negative
M, 0.345, 0.265, 0.09, 0.163, 0.0615, 0.037, 0.0485, negative
I, 0.55, 0.425, 0.155, 0.8725, 0.412, 0.187, 0.2425, negative
F, 0.565, 0.45, 0.175, 1.2365, 0.5305, 0.2455, 0.308, negative
I, 0.58, 0.46, 0.14, 0.9265, 0.4135, 0.1845, 0.27, negative
F, 0.6, 0.475, 0.17, 1.088, 0.4905, 0.2475, 0.31, negative
F, 0.62, 0.48, 0.165, 1.043, 0.4835, 0.221, 0.31, negative
M, 0.6, 0.46, 0.18, 1.14, 0.423, 0.2575, 0.365, negative
I, 0.55, 0.415, 0.15, 0.7915, 0.3535, 0.176, 0.236, negative
M, 0.61, 0.45, 0.19, 1.0805, 0.517, 0.2495, 0.2935, negative
F, 0.565, 0.46, 0.15, 0.8765, 0.3455, 0.1925, 0.275, negative
I, 0.725, 0.55, 0.22, 2.0495, 0.7735, 0.4405, 0.655, negative
M, 0.66, 0.515, 0.155, 1.4415, 0.7055, 0.3555, 0.335, negative
I, 0.495, 0.385, 0.125, 0.5125, 0.2075, 0.1155, 0.172, negative
M, 0.625, 0.5, 0.175, 1.0565, 0.4615, 0.258, 0.305, negative
M, 0.57, 0.445, 0.16, 1.0145, 0.516, 0.164, 0.3, negative
F, 0.625, 0.485, 0.15, 1.0945, 0.531, 0.261, 0.296, negative
F, 0.615, 0.48, 0.165, 1.1615, 0.513, 0.301, 0.305, negative
M, 0.55, 0.405, 0.14, 0.8025, 0.244, 0.1635, 0.255, negative
F, 0.455, 0.35, 0.14, 0.5185, 0.221, 0.1265, 0.135, negative
M, 0.63, 0.5, 0.175, 1.2645, 0.5635, 0.3065, 0.3425, negative
M, 0.585, 0.49, 0.185, 1.171, 0.522, 0.2535, 0.335, negative
I, 0.6, 0.475, 0.15, 1.12, 0.565, 0.2465, 0.27, negative
M, 0.67, 0.51, 0.175, 1.5265, 0.651, 0.4475, 0.345, negative
M, 0.64, 0.515, 0.18, 1.247, 0.5475, 0.2925, 0.3685, negative
I, 0.565, 0.46, 0.155, 0.8715, 0.3755, 0.215, 0.25, negative
I, 0.575, 0.45, 0.135, 0.8715, 0.45, 0.162, 0.225, negative
F, 0.6, 0.45, 0.14, 0.837, 0.37, 0.177, 0.2425, negative
M, 0.475, 0.375, 0.12, 0.563, 0.2525, 0.1205, 0.185, negative
M, 0.375, 0.28, 0.095, 0.2225, 0.0875, 0.043, 0.08, negative
F, 0.69, 0.56, 0.215, 1.719, 0.68, 0.299, 0.47, positive
F, 0.625, 0.485, 0.19, 1.1745, 0.4385, 0.2305, 0.42, positive
F, 0.52, 0.405, 0.14, 0.8175, 0.2795, 0.183, 0.26, positive
F, 0.53, 0.425, 0.17, 0.949, 0.3485, 0.2395, 0.278, positive
M, 0.62, 0.495, 0.175, 1.806, 0.643, 0.3285, 0.725, positive
M, 0.565, 0.47, 0.195, 1.142, 0.387, 0.258, 0.35, positive
M, 0.58, 0.465, 0.175, 1.035, 0.401, 0.1865, 0.385, positive
M, 0.565, 0.45, 0.115, 0.9085, 0.398, 0.197, 0.29, positive
I, 0.61, 0.46, 0.17, 1.278, 0.41, 0.257, 0.37, positive
F, 0.615, 0.5, 0.165, 1.1765, 0.488, 0.244, 0.345, positive
F, 0.635, 0.505, 0.185, 1.3035, 0.501, 0.295, 0.41, positive
